stop_lat,stop_lon,boardings,alightings,TotalOnOff,TotalOnOff_Half
40.365621000000004,-111.74944199999999,34.723,10.931,45.653999999999996,22.826999999999998
40.368219,-111.760181,18.832,0.0,18.832,9.416
40.369776,-111.76798600000001,17.026,21.485,38.510999999999996,19.255499999999998
40.370422,-111.769827,21.070999999999998,8.141,29.211999999999996,14.605999999999998
40.371956,-111.777753,34.723,0.0,34.723,17.3615
40.372601,-111.780428,6.095,16.005,22.099999999999998,11.049999999999999
40.373065999999994,-111.78115700000001,8.107999999999999,0.0,8.107999999999999,4.053999999999999
40.373511,-111.784127,4.157,0.0,4.157,2.0785
40.374313,-111.78753200000001,10.696,0.0,10.696,5.348
40.374918,-111.79021599999999,29.512,16.005,45.516999999999996,22.758499999999998
40.376715999999995,-111.79894499999999,34.943,0.0,34.943,17.4715
40.386496,-111.821317,3.0469999999999997,0.0,3.0469999999999997,1.5234999999999999
40.387252000000004,-111.822506,8.107999999999999,21.914,30.022,15.011
40.389294,-111.828332,61.363,0.0,61.363,30.6815
40.391553,-111.834076,12.485999999999999,0.0,12.485999999999999,6.242999999999999
40.391977000000004,-111.748919,6.142,0.0,6.142,3.071
40.395676,-111.772319,12.284,2.397,14.681000000000001,7.3405000000000005
40.396718,-111.847047,12.19,0.0,12.19,6.095
40.397372,-111.848046,10.724,0.0,10.724,5.362
40.402341,-111.855048,21.070999999999998,6.164,27.235,13.6175
40.410945,-111.866704,12.485999999999999,0.0,12.485999999999999,6.242999999999999
40.412376,-111.87251100000002,12.485999999999999,0.0,12.485999999999999,6.242999999999999
40.416265,-111.773591,18.426000000000002,0.0,18.426000000000002,9.213000000000001
40.418595,-111.88077,16.005,0.0,16.005,8.0025
40.420195,-111.88519699999999,6.242999999999999,0.0,6.242999999999999,3.1214999999999997
40.425708,-111.89611799999999,115.67099999999999,38.589999999999996,154.261,77.1305
40.425715999999994,-111.895403,2.397,0.0,2.397,1.1985
40.425836,-111.895924,13.572,0.0,13.572,6.786
40.42584,-111.88018600000001,66.511,0.0,66.511,33.2555
40.429877000000005,-111.880305,2.397,0.0,2.397,1.1985
40.431774,-111.797339,6.142,0.0,6.142,3.071
40.431779,-111.78686699999999,6.142,0.0,6.142,3.071
40.502565000000004,-112.007544,1.706,0.0,1.706,0.853
40.544277,-111.92728400000001,1.706,0.0,1.706,0.853
40.547532000000004,-111.929028,2.818,0.0,2.818,1.409
40.554078000000004,-111.914873,6.004,0.0,6.004,3.002
40.554274,-111.914902,4.551,0.0,4.551,2.2755
40.557786,-111.910678,3.4130000000000003,0.0,3.4130000000000003,1.7065000000000001
40.558671000000004,-111.861294,2.9589999999999996,0.0,2.9589999999999996,1.4794999999999998
40.558769,-111.889948,5.917999999999999,0.0,5.917999999999999,2.9589999999999996
40.559002,-111.90410700000001,29.330000000000002,0.0,29.330000000000002,14.665000000000001
40.561065,-111.92925100000001,2.755,1.3519999999999999,4.106999999999999,2.0534999999999997
40.562169,-111.93796200000001,2.755,10.131,12.886,6.443
40.563133,-111.938476,7.166,0.0,7.166,3.583
40.563601,-111.901253,26.74,27.501999999999995,54.24199999999999,27.120999999999995
40.563634,-111.90123200000001,1.286,0.0,1.286,0.643
40.56375,-111.90086399999998,22.005000000000003,15.939999999999998,37.945,18.9725
40.565215,-111.894929,3.459,20.45,23.909,11.9545
40.568919,-111.853002,5.917999999999999,0.0,5.917999999999999,2.9589999999999996
40.56896,-111.904297,1.131,0.0,1.131,0.5655
40.568979999999996,-111.895845,5.91,0.0,5.91,2.955
40.569261,-111.904575,6.731,7.444,14.175,7.0875
40.569558,-111.938523,14.774000000000001,0.0,14.774000000000001,7.3870000000000005
40.569571999999994,-111.898747,34.409,0.0,34.409,17.2045
40.569579,-111.892091,2.262,0.0,2.262,1.131
40.570878,-111.884752,35.980000000000004,23.125999999999998,59.106,29.553
40.571177,-111.88521399999999,20.962999999999997,0.0,20.962999999999997,10.481499999999999
40.572201,-111.93852199999999,4.138,0.0,4.138,2.069
40.57575,-111.89069099999999,2.262,34.708,36.97,18.485
40.578708,-111.83315,7.077999999999999,0.0,7.077999999999999,3.5389999999999997
40.578724,-111.83293300000001,15.648999999999997,4.2860000000000005,19.935,9.9675
40.578844000000004,-111.833211,25.963,84.18099999999998,110.14399999999998,55.07199999999999
40.581717,-112.004673,5.139,0.0,5.139,2.5695
40.582142,-111.93884299999999,2.8739999999999997,0.0,2.8739999999999997,1.4369999999999998
40.584286,-111.97336499999999,16.035,44.267999999999994,60.303,30.1515
40.584784,-111.938873,4.0569999999999995,4.82,8.876999999999999,4.4384999999999994
40.586039,-111.93851799999999,4.308,7.481,11.789,5.8945
40.587139,-111.891021,3.903,2.572,6.475,3.2375
40.587196,-111.938873,4.308,0.0,4.308,2.154
40.587953999999996,-111.97914899999999,2.5780000000000003,0.0,2.5780000000000003,1.2890000000000001
40.587965999999994,-111.98390400000001,2.5780000000000003,0.0,2.5780000000000003,1.2890000000000001
40.588045,-111.974115,5.612,0.0,5.612,2.806
40.588734,-111.89066399999999,4.296,0.0,4.296,2.148
40.588949,-111.93859499999999,0.223,0.0,0.223,0.1115
40.589372,-111.896006,11.782,0.0,11.782,5.891
40.591371,-111.972297,10.481,0.0,10.481,5.2405
40.594278,-111.831828,4.422,0.0,4.422,2.211
40.594285,-111.938571,1.56,0.0,1.56,0.78
40.594934,-111.970828,27.611000000000004,23.505,51.116,25.558
40.59499,-111.97062199999999,16.093,0.0,16.093,8.0465
40.595057000000004,-111.97038899999998,2.823,16.923,19.746,9.873
40.595462,-111.986329,11.979,0.0,11.979,5.9895
40.595508,-111.986521,5.646,0.0,5.646,2.823
40.59721,-111.906299,3.025,0.0,3.025,1.5125
40.597424,-112.477405,10.279000000000002,0.0,10.279000000000002,5.139500000000001
40.597652000000004,-111.98632099999999,2.5780000000000003,0.0,2.5780000000000003,1.2890000000000001
40.597803000000006,-111.90763000000001,5.007,0.0,5.007,2.5035
40.598688,-112.0185,18.072,0.0,18.072,9.036
40.599229,-111.95685800000001,6.485,32.016999999999996,38.501999999999995,19.250999999999998
40.599556,-111.832245,1.9180000000000001,12.552999999999999,14.471,7.2355
40.599662,-112.449421,10.279000000000002,5.284,15.563000000000002,7.781500000000001
40.600651,-111.83209599999999,4.829,0.0,4.829,2.4145
40.601053,-111.896193,46.28,0.0,46.28,23.14
40.602028000000004,-111.93886299999998,5.8020000000000005,0.0,5.8020000000000005,2.9010000000000002
40.602035,-111.91015800000001,2.556,0.0,2.556,1.278
40.603131,-111.96738400000001,14.569,0.0,14.569,7.2845
40.603643,-111.83291799999999,27.153,0.0,27.153,13.5765
40.603919,-111.79588100000001,5.66,0.0,5.66,2.83
40.604411999999996,-111.910201,2.556,0.0,2.556,1.278
40.605127,-111.936159,124.44200000000001,172.62299999999996,297.06499999999994,148.53249999999997
40.605707,-111.890615,5.91,0.0,5.91,2.955
40.605978,-111.89405500000001,9.342,0.0,9.342,4.671
40.606199,-111.967349,4.247,0.0,4.247,2.1235
40.606621000000004,-112.013517,9.36,0.0,9.36,4.68
40.607591,-111.93059,1.138,0.0,1.138,0.569
40.608154,-111.938601,13.296,0.0,13.296,6.648
40.609367,-111.808497,4.333,3.01,7.343,3.6715
40.609478,-111.878731,31.102,0.0,31.102,15.551
40.609481,-111.876147,17.427,0.0,17.427,8.7135
40.609495,-111.886261,17.427,0.0,17.427,8.7135
40.609497999999995,-111.88278600000001,15.02,0.0,15.02,7.51
40.609497999999995,-111.797137,5.66,0.0,5.66,2.83
40.6096,-111.98323300000001,2.9810000000000003,5.646,8.627,4.3135
40.609619,-111.869677,14.727,0.0,14.727,7.3635
40.609651,-111.832098,3.219,0.0,3.219,1.6095
40.610323,-111.89315900000001,51.647999999999996,71.30600000000001,122.95400000000001,61.477000000000004
40.610372999999996,-111.862575,13.825,0.0,13.825,6.9125
40.610471999999994,-111.89335700000001,5.236000000000001,0.0,5.236000000000001,2.6180000000000003
40.610677,-111.89056399999998,38.407,0.0,38.407,19.2035
40.610837,-111.892762,8.796,0.0,8.796,4.398
40.610932,-111.98119799999999,16.923,0.0,16.923,8.4615
40.611686999999996,-111.980313,2.5780000000000003,0.0,2.5780000000000003,1.2890000000000001
40.612301,-111.985165,2.8739999999999997,0.0,2.8739999999999997,1.4369999999999998
40.612522999999996,-111.938612,23.250999999999998,0.0,23.250999999999998,11.625499999999999
40.613869,-111.938921,4.13,2.955,7.085,3.5425
40.614081,-111.862569,19.983,0.0,19.983,9.9915
40.614894,-111.97972800000001,2.5780000000000003,0.0,2.5780000000000003,1.2890000000000001
40.615284,-111.83358899999999,9.657,0.0,9.657,4.8285
40.616106,-111.890477,1.598,5.91,7.508,3.754
40.616344,-111.890841,5.025,0.0,5.025,2.5125
40.616746,-112.01269199999999,15.762,0.0,15.762,7.881
40.617498,-111.815233,16.98,0.0,16.98,8.49
40.617892,-111.86236399999999,21.374000000000002,0.0,21.374000000000002,10.687000000000001
40.617906,-111.938928,2.029,0.0,2.029,1.0145
40.618121,-111.89053700000001,8.763,0.0,8.763,4.3815
40.618302,-111.85958500000001,7.0,41.535999999999994,48.535999999999994,24.267999999999997
40.61853,-111.85994699999999,10.548,17.323,27.871000000000002,13.935500000000001
40.619988,-111.93893100000001,1.3519999999999999,25.014999999999997,26.366999999999997,13.183499999999999
40.620034999999994,-111.834216,8.845,0.0,8.845,4.4225
40.620131,-111.89074699999999,2.572,7.508000000000001,10.080000000000002,5.040000000000001
40.620160999999996,-111.967473,2.823,0.0,2.823,1.4115
40.620221,-111.979207,4.7,14.125,18.825,9.4125
40.620253999999996,-111.938616,2.818,0.0,2.818,1.409
40.620681,-111.88245900000001,4.998,0.0,4.998,2.499
40.620694,-111.889765,4.817,1.598,6.415,3.2075
40.620696,-111.885372,4.4110000000000005,0.0,4.4110000000000005,2.2055000000000002
40.62202,-111.938622,21.418999999999997,7.166,28.584999999999997,14.292499999999999
40.622042,-111.865358,11.879000000000001,0.0,11.879000000000001,5.939500000000001
40.622541,-111.890277,4.794,0.0,4.794,2.397
40.622595000000004,-111.865825,5.917999999999999,0.0,5.917999999999999,2.9589999999999996
40.62303,-111.855778,9.988,0.0,9.988,4.994
40.623046,-111.834209,91.12,0.0,91.12,45.56
40.623945,-112.017564,2.818,0.0,2.818,1.409
40.623981,-112.006234,13.62,0.0,13.62,6.81
40.624029,-111.809036,3.2680000000000002,0.0,3.2680000000000002,1.6340000000000001
40.624046,-111.81617800000001,5.66,16.892,22.552,11.276
40.624081,-111.82842600000001,8.953,0.0,8.953,4.4765
40.624124,-111.833514,7.42,20.348,27.768,13.884
40.624158,-111.89008000000001,3.6439999999999997,0.0,3.6439999999999997,1.8219999999999998
40.624423,-111.97774199999999,11.825,5.612,17.436999999999998,8.718499999999999
40.624439,-111.855071,9.608,0.0,9.608,4.804
40.624551000000004,-111.807631,15.937000000000001,11.879000000000001,27.816000000000003,13.908000000000001
40.6246,-111.89036599999999,5.025,5.382000000000001,10.407,5.2035
40.624662,-111.938601,9.562000000000001,7.166,16.728,8.364
40.624875,-111.840139,7.625,0.0,7.625,3.8125
40.626246,-111.85548200000001,5.584,0.0,5.584,2.792
40.626852,-112.01800800000001,3.543,0.0,3.543,1.7715
40.627202000000004,-111.833831,22.101,0.0,22.101,11.0505
40.627718,-111.88976299999999,15.406,8.865,24.271,12.1355
40.629157,-111.85461799999999,17.427,0.0,17.427,8.7135
40.63143,-111.86363999999999,2.9589999999999996,0.0,2.9589999999999996,1.4794999999999998
40.631701,-111.86923,4.5489999999999995,0.0,4.5489999999999995,2.2744999999999997
40.631727000000005,-111.91083200000001,9.007,0.0,9.007,4.5035
40.631937,-111.87248999999998,8.261000000000001,0.0,8.261000000000001,4.1305000000000005
40.632189000000004,-111.86581299999999,7.69,0.0,7.69,3.845
40.632236999999996,-111.80866599999999,42.506,9.449,51.955,25.9775
40.632356,-111.854599,25.249000000000002,0.0,25.249000000000002,12.624500000000001
40.632929,-111.89621799999999,20.194,0.0,20.194,10.097
40.632946000000004,-111.886353,20.272,6.731,27.003,13.5015
40.633037,-111.810507,12.158000000000001,12.158000000000001,24.316000000000003,12.158000000000001
40.63324,-111.89148700000001,16.512999999999998,0.0,16.512999999999998,8.256499999999999
40.633342999999996,-111.96726799999999,7.153,0.0,7.153,3.5765
40.633356,-111.92931899999999,4.649,0.0,4.649,2.3245
40.633385,-111.96744699999999,11.561,0.0,11.561,5.7805
40.633602,-111.89818600000001,29.928000000000004,26.87,56.798,28.399
40.633784000000006,-111.898183,34.542,0.0,34.542,17.271
40.634190999999994,-111.805931,9.129999999999999,0.0,9.129999999999999,4.5649999999999995
40.634702000000004,-111.865806,8.261000000000001,0.0,8.261000000000001,4.1305000000000005
40.634809999999995,-111.88914399999999,7.909,11.048,18.957,9.4785
40.635923,-111.834425,1.598,23.029,24.627,12.3135
40.636249,-111.889072,2.397,4.404,6.801,3.4005
40.636433000000004,-111.854759,8.068999999999999,5.891,13.959999999999999,6.9799999999999995
40.636463,-112.00673300000001,13.62,5.1080000000000005,18.728,9.364
40.637361999999996,-111.978293,5.646,11.252,16.898,8.449
40.637526,-111.834122,23.598000000000003,0.0,23.598000000000003,11.799000000000001
40.637687,-111.88903400000001,4.296,0.0,4.296,2.148
40.637815,-111.97814699999999,2.5780000000000003,0.0,2.5780000000000003,1.2890000000000001
40.637934,-112.005398,20.109,0.0,20.109,10.0545
40.637997999999996,-111.938966,4.146,48.253,52.399,26.1995
40.638011,-111.936631,15.962,6.361000000000001,22.323,11.1615
40.638332,-111.938652,40.835,0.0,40.835,20.4175
40.638453999999996,-112.02701100000002,71.385,52.370999999999995,123.756,61.878
40.638459999999995,-111.97887,4.649,15.175,19.824,9.912
40.638482,-112.032068,5.234,6.709,11.943,5.9715
40.638493,-111.982483,9.298,11.252,20.55,10.275
40.638534,-111.937522,6.019,13.152999999999999,19.171999999999997,9.585999999999999
40.638641,-112.026422,29.498,0.0,29.498,14.749
40.638645000000004,-111.982428,1.2890000000000001,10.481,11.77,5.885
40.638645000000004,-111.956773,2.061,0.0,2.061,1.0305
40.638652,-111.97898799999999,28.33,0.0,28.33,14.165
40.639016999999996,-111.96728200000001,6.041,0.0,6.041,3.0205
40.639084999999994,-111.854454,31.102,0.0,31.102,15.551
40.639363,-111.98636200000001,23.002000000000002,6.443,29.445,14.7225
40.640232,-111.86580900000001,12.011,0.0,12.011,6.0055
40.641129,-111.88919299999999,1.286,1.003,2.2889999999999997,1.1444999999999999
40.642124,-111.986369,2.5780000000000003,0.0,2.5780000000000003,1.2890000000000001
40.642601,-111.86578,29.340000000000003,0.0,29.340000000000003,14.670000000000002
40.642983,-111.86610300000001,18.883,29.366999999999997,48.25,24.125
40.644121999999996,-111.865815,13.463,0.0,13.463,6.7315
40.645414,-112.033198,28.970000000000002,0.0,28.970000000000002,14.485000000000001
40.645578,-111.88861100000001,2.78,0.0,2.78,1.39
40.645959999999995,-111.987048,21.038,1.3159999999999998,22.354,11.177
40.646338,-111.854676,31.343,18.762,50.105000000000004,25.052500000000002
40.646846999999994,-111.85441200000001,10.932,13.918000000000001,24.85,12.425
40.647498999999996,-111.88851299999999,4.794,0.0,4.794,2.397
40.647936,-111.88881699999999,1.286,0.0,1.286,0.643
40.648677,-111.93903300000001,19.185000000000002,49.528,68.713,34.3565
40.649064,-112.00566599999999,1.301,1.0759999999999998,2.377,1.1885
40.649190999999995,-111.848235,6.627999999999999,0.0,6.627999999999999,3.3139999999999996
40.649615000000004,-111.98682,23.869,0.0,23.869,11.9345
40.649813,-111.938627,160.05800000000002,8.616,168.67400000000004,84.33700000000002
40.649953000000004,-111.811848,0.72,0.0,0.72,0.36
40.65088,-111.865848,14.266000000000002,0.0,14.266000000000002,7.133000000000001
40.651676,-112.296659,15.030000000000001,15.852,30.882,15.441
40.651723,-111.939043,31.666999999999998,125.858,157.525,78.7625
40.651858000000004,-111.866068,6.041,15.817,21.858,10.929
40.651931,-111.987025,5.626,22.436999999999998,28.063,14.0315
40.652293,-111.86578200000001,16.196,0.0,16.196,8.098
40.652709,-112.00153300000001,22.945999999999998,24.702,47.647999999999996,23.823999999999998
40.652852,-111.99608799999999,2.559,5.117,7.676,3.838
40.652904,-112.00660800000001,20.768,15.639,36.407,18.2035
40.652923,-112.02218300000001,7.386,0.0,7.386,3.693
40.652931,-111.95166100000002,5.962000000000001,0.0,5.962000000000001,2.9810000000000003
40.652953000000004,-112.02596100000001,22.076,2.6260000000000003,24.702,12.351
40.652955,-112.01623899999998,11.196000000000002,0.0,11.196000000000002,5.598000000000001
40.652955,-112.009277,35.248000000000005,0.0,35.248000000000005,17.624000000000002
40.652955,-111.985252,26.360000000000003,6.939,33.29900000000001,16.649500000000003
40.652958,-112.027819,7.386,0.0,7.386,3.693
40.652971,-112.03104499999999,1.706,0.0,1.706,0.853
40.652977,-111.97185800000001,2.049,0.0,2.049,1.0245
