stop_lat,stop_lon,alightings
40.638459999999995,-111.97887,15.175
40.638482,-112.032068,6.709
40.638493,-111.982483,11.252
40.638496999999994,-111.99206299999999,4.112
40.638496999999994,-111.96378100000001,13.203
40.638534,-111.937522,13.152999999999999
40.638645000000004,-111.982428,10.481
40.638653000000005,-111.96633200000001,6.041
40.639363,-111.98636200000001,6.443
40.640249,-111.836105,10.841000000000001
40.641129,-111.88919299999999,1.003
40.641548,-111.866114,3.0639999999999996
40.641616,-111.98658300000001,43.218
40.642274,-112.02505500000001,3.085
40.642687,-112.03363300000001,11.225999999999999
40.642754,-111.88878500000001,12.388
40.642983,-111.86610300000001,29.366999999999997
40.643738,-111.95796399999999,2.061
40.644519,-111.986603,7.4479999999999995
40.645412,-112.033345,10.215
40.645901,-111.888934,2.248
40.645959999999995,-111.987048,1.3159999999999998
40.646338,-111.854676,18.762
40.646846999999994,-111.85441200000001,13.918000000000001
40.648677,-111.93903300000001,49.528
40.648943,-112.03136200000002,2.6260000000000003
40.649064,-112.00566599999999,1.0759999999999998
40.649094,-111.835067,8.374
40.649194,-111.866073,21.505
40.649240999999996,-112.03146799999999,16.065
40.649813,-111.938627,8.616
40.650279,-111.854648,10.472999999999999
40.650664,-112.00548500000001,15.724
40.651676,-112.296659,15.852
40.651723,-111.939043,125.858
40.651858000000004,-111.866068,15.817
40.651931,-111.987025,22.436999999999998
40.65206,-111.854633,17.461000000000002
40.65225,-111.83504599999999,28.311
40.652634,-111.993568,31.889
40.652709,-112.00153300000001,24.702
40.652714,-112.031493,1.706
40.652851,-111.99275800000001,9.57
40.652852,-111.99608799999999,5.117
40.652885999999995,-112.00161899999999,14.491
40.652904,-112.00660800000001,15.639
40.652913,-111.92164199999999,2.9810000000000003
40.652916,-111.933627,6.586
40.652953000000004,-112.02596100000001,2.6260000000000003
40.652955,-111.985252,6.939
40.652984000000004,-111.966711,22.076
40.653012,-111.941882,32.062
40.653040999999995,-111.940021,30.658
40.653121999999996,-111.930311,17.844
40.653172,-111.985171,31.102
40.653177,-112.027993,7.011
40.653181,-112.02526100000001,8.469000000000001
40.653197,-111.967808,21.252000000000002
40.653208,-111.96137900000001,2.397
40.653313,-111.936764,79.79
40.653317,-112.004446,6.586
40.653335,-112.00431299999998,6.4510000000000005
40.653746000000005,-111.938622,37.295
40.653843,-111.9387,2.559
40.653952000000004,-111.865785,9.226
40.653991,-111.986818,32.64
40.654051,-111.96733300000001,7.962000000000001
40.654074,-111.866075,23.406
40.654094,-111.967501,15.612
40.654621,-111.910198,19.134
40.655001,-111.85461699999999,2.061
40.655434,-111.888129,8.172
40.655557,-111.938993,30.346
40.655584999999995,-111.866078,14.53
40.656118,-111.83493899999999,8.374
40.656221,-111.93868,6.544
40.656359,-111.996049,9.252
40.656473,-111.996265,10.69
40.656967,-112.007626,12.059000000000001
40.657209,-111.888503,20.709
40.657385999999995,-111.888124,3.5589999999999997
40.658488,-111.8945,16.354000000000003
40.659234000000005,-111.89431100000002,271.34499999999997
40.659519,-111.834695,4.422
40.659674,-111.89551399999999,59.27900000000001
40.659760999999996,-111.903954,8.236
40.65996,-111.895141,154.953
40.659997,-111.89530400000001,74.58800000000001
40.660163,-111.895228,47.449999999999996
40.660270000000004,-111.89496299999999,65.068
40.660396,-111.83544499999999,3.6510000000000002
40.660407,-111.939006,29.619
40.660858000000005,-111.89918600000001,10.718999999999998
40.660996999999995,-112.009476,2.3480000000000003
40.661702000000005,-111.939008,29.619
40.661724,-111.865076,30.186999999999998
40.662145,-111.90490600000001,1.301
40.662516,-111.8885,4.317
40.662656,-111.892903,2.545
40.663765999999995,-111.996498,38.509
40.66411,-111.85428799999998,5.007
40.664195,-111.854528,10.472999999999999
40.664448,-111.88914,21.063
40.664575,-111.88851000000001,45.978
40.664795,-111.839331,21.232999999999997
40.664879,-111.93873899999998,4.0969999999999995
40.665347,-111.905979,2.397
40.665783000000005,-111.838718,11.012
40.665805999999996,-111.83456100000001,6.34
40.665982,-111.84109099999999,25.709
40.666015,-111.853136,8.48
40.666177000000005,-111.852474,7.337
40.666281,-111.84411100000001,6.7589999999999995
40.666359,-111.839165,4.782
40.66644,-111.85425900000001,0.6679999999999999
40.666838,-111.854447,14.541
40.666945,-111.99648400000001,6.485
40.666996999999995,-111.93901299999999,3.6439999999999997
40.667016,-111.95814399999999,7.321000000000001
40.667065,-111.967549,15.088999999999999
40.667147,-111.888501,49.257000000000005
40.667162,-111.989506,2.5780000000000003
40.667165999999995,-111.991372,1.614
40.667171,-111.99346200000001,17.884
40.667189,-112.003697,31.524
40.667282,-112.00692099999999,5.069000000000001
40.667316,-111.989593,1.614
40.667328000000005,-111.996458,3.6439999999999997
40.667333,-112.00609399999999,18.936999999999998
40.667336999999996,-112.00348400000001,19.354000000000003
40.667465,-111.82656999999999,20.088
40.667473,-111.938124,38.776
40.667511,-111.98598799999999,14.282
40.667516,-112.02002900000001,4.412
40.667518,-112.023858,4.004
40.667518,-112.01686399999998,15.747
40.667526,-111.96704199999999,18.559
40.667574,-111.957245,31.524
40.667597,-111.98759199999999,37.008
40.667654,-112.01296699999999,2.248
40.667654,-112.009953,7.635
40.667657,-112.01689099999999,2.78
40.667658,-112.020344,20.571
40.667674,-112.024119,56.264
40.667674,-111.934824,13.418
40.667677000000005,-111.985098,7.635
40.667682,-111.978225,35.281
40.667688,-111.972199,1.0759999999999998
40.667689,-111.968162,29.029
40.667696,-111.98273700000001,16.067
40.667711,-111.961123,7.287000000000001
40.667721,-111.958925,7.287000000000001
40.667726,-111.95567700000001,7.635
40.66786,-111.864948,25.473999999999997
40.667874,-111.865251,6.129
40.667982,-111.934698,8.256
40.668121,-111.948353,2.39
40.668128,-112.00576399999999,24.665
40.668772,-111.83998600000001,19.292
40.668773,-111.986515,2.5780000000000003
40.668923,-111.86536799999999,58.852999999999994
40.669146999999995,-111.82453999999998,2.043
40.669213,-111.98671100000001,25.538
40.669265,-111.854078,1.011
40.669356,-111.865125,18.192999999999998
40.669607,-111.967399,6.041
40.670025,-111.94851399999999,26.292
40.670508,-111.82449,7.077999999999999
40.670564,-111.82466399999998,9.143
40.670877000000004,-111.91495900000001,11.414000000000001
40.670967,-111.914998,4.769
40.671175,-111.92566699999999,19.074
40.671303,-111.92224499999999,14.14
40.671353,-111.92211599999999,3.085
40.671416,-111.888497,1.011
40.671459000000006,-111.865379,8.552999999999999
40.671614,-111.939026,102.79599999999999
40.671685,-111.86566100000002,2.043
40.671754,-112.02455900000001,26.363
40.671991,-111.94833200000001,30.967
40.672201,-111.94851200000001,11.564
40.672411,-111.91376899999999,13.418
40.672738,-111.854272,3.4
40.673066,-111.986719,18.504
40.673337,-111.888497,38.518
40.673353999999996,-111.93898899999999,98.367
40.673454,-111.90562800000001,12.805
40.673557,-112.00554699999999,3.426
40.673592,-111.86564399999999,86.923
40.673778999999996,-111.967421,7.962000000000001
40.673811,-111.84156899999999,26.195
40.673866,-111.82461299999999,15.398999999999997
40.673988,-111.91376299999999,8.196
40.673991,-111.940513,35.876
40.674056,-111.948365,33.833
40.674071000000005,-111.94064399999999,52.318
40.674123,-111.940279,87.943
40.674139000000004,-111.82395600000001,3.255
40.674172,-111.93872900000001,38.189
40.674174,-111.864756,122.08500000000001
40.674183,-111.940649,31.02499999999999
40.674198,-111.854954,138.066
40.674209999999995,-111.88479,31.068
40.674219,-111.88773799999998,10.765
40.674234999999996,-111.87635900000001,16.537
40.674239,-111.860201,31.068
40.674245,-111.873875,32.147
40.674347999999995,-111.86073700000001,2.407
40.674391,-111.854776,7.041
40.674403000000005,-111.85715900000001,3.048
40.674406,-111.86612,10.075
40.67442,-111.88288,30.826
40.674428999999996,-111.879628,19.383
40.674434999999995,-111.87676699999999,6.17
40.674448999999996,-111.87231200000001,4.815
40.674463,-111.889323,54.528999999999996
40.674518,-111.94249099999999,50.04599999999999
40.674711,-111.87166299999998,2.315
40.674713,-111.90614099999999,4.333
40.674757,-111.80107199999999,29.079
40.674768,-111.87704699999999,22.427999999999997
40.674781,-111.801245,8.446
40.674787,-111.805073,1.301
40.674812,-111.871277,4.333
40.674834999999995,-111.88811000000001,44.735
40.674859000000005,-111.94313400000001,68.965
40.674931,-112.02457199999999,2.545
40.674972,-111.876934,13.364
40.675082,-111.85423999999999,2.545
40.675162,-111.94620900000001,7.872999999999999
40.675191,-111.80993799999999,5.445
40.675209,-111.81462900000001,2.315
40.675211,-112.024869,6.709
40.675257,-111.946335,25.784999999999997
40.675398,-111.81566399999998,2.061
40.675439000000004,-111.888494,4.917
40.675596999999996,-111.865457,27.391000000000002
40.675638,-112.00572700000001,5.751
40.67577,-111.939026,10.308
40.676202,-111.842381,8.374
40.676653,-111.85423300000001,11.168
40.676882,-111.891177,7.354
40.677065,-112.02458999999999,76.87
40.677453,-111.89391499999999,39.203
40.678015,-111.939047,1.7719999999999998
40.678174,-111.799301,5.007
40.678453000000005,-111.865454,3.6510000000000002
40.679373999999996,-111.939045,23.023000000000003
40.679419,-111.98668300000001,2.6630000000000003
40.679638,-111.85400800000001,5.112
40.679778999999996,-111.87695,1.883
40.679907,-111.888107,10.876
40.679971,-111.84301799999999,15.296
40.6804,-111.87706200000001,6.308
40.680451,-111.888475,3.862
40.680659000000006,-111.938771,22.935
40.680989000000004,-112.02492600000001,89.124
40.681191,-111.939051,77.063
40.681505,-111.94851299999999,9.417
40.681545,-112.005798,0.16399999999999998
40.681614,-111.986705,12.436
40.681715999999994,-111.967651,0.9279999999999999
40.681976,-112.004883,1.0759999999999998
40.681998,-111.97862099999999,11.418000000000001
40.682006,-111.976506,6.872000000000001
40.682009,-111.938207,5.401
40.682087,-111.938277,9.677
40.682112,-112.003351,2.173
40.682113,-112.00635600000001,2.419
40.682117,-112.01043999999999,3.6439999999999997
40.682232,-111.973871,15.822000000000001
40.682831,-111.98653700000001,7.646
40.682982,-112.005781,5.704
40.683064,-111.967601,3.2119999999999997
40.683201000000004,-111.93484199999999,23.490000000000002
40.683639,-111.876931,13.364
40.683818,-111.865447,13.463
40.683935999999996,-111.986524,10.69
40.684103,-111.86563999999998,7.5889999999999995
40.684540999999996,-111.92894299999999,43.851
40.684573,-111.854,32.759
40.684824,-111.967611,13.167
40.685047,-111.939051,25.738000000000003
40.68515,-111.876953,9.254
40.685215,-112.26678000000001,5.284
40.685423,-111.795914,4.824999999999999
40.685527,-111.87706899999999,14.708
40.685598,-111.86543999999999,13.463
40.685974,-111.854234,2.9010000000000002
40.685974,-111.85423,3.517
40.686189,-111.865641,126.186
40.686391,-111.888462,55.433
40.686414,-111.88808799999998,14.897
40.686559,-111.824621,10.758
40.686613,-111.877119,84.05300000000001
40.686624,-111.87696000000001,28.966
40.686628999999996,-111.87160800000001,6.757000000000001
40.686654,-111.84505800000001,16.929000000000002
40.686887,-111.893151,8.261000000000001
40.686902,-111.907087,14.041999999999998
40.686902,-111.890336,19.967000000000002
40.686909,-111.910202,15.718
40.686915,-111.915029,7.234
40.686935,-111.80094199999999,79.99199999999999
40.686941999999995,-111.859315,24.728
40.68695,-111.86462399999999,68.322
40.686955,-111.87061299999999,12.084
40.686958000000004,-111.856951,13.514000000000001
40.686972999999995,-111.81225500000001,12.179
40.686974,-111.887511,36.471000000000004
40.686988,-111.876728,30.418
40.686991,-111.873997,12.179
40.686992,-111.883004,2.03
40.686992,-111.880144,4.13
40.687003999999995,-111.853536,42.158
40.687009,-111.824069,57.19
40.687013,-111.826641,2.4219999999999997
40.687016,-111.848547,8.543
40.687024,-111.846208,16.38
40.687096999999994,-111.866122,12.348
40.687104999999995,-111.89279099999999,2.945
40.687112,-111.889025,54.681
40.687126,-111.86028600000002,4.946000000000001
40.687131,-111.911771,18.027
40.687131,-111.87204299999999,26.716
40.687139,-111.876671,5.978
40.687146999999996,-111.863165,12.95
40.687146999999996,-111.85481999999999,6.475
40.687152000000005,-111.885375,15.895
40.687154,-111.86858899999999,4.1819999999999995
40.687156,-111.87976200000001,12.95
40.687165,-111.823214,2.989
40.687183000000005,-111.845872,18.985
40.687315000000005,-111.79688600000001,98.715
40.687458,-111.938778,57.165
40.687489,-111.796802,24.421
40.687513,-111.82436299999999,2.945
40.687554,-111.85401,7.668
40.687607,-111.79658700000002,80.8
40.687616999999996,-111.86544099999999,34.602999999999994
40.687684999999995,-111.796878,68.529
40.687691,-111.93905600000001,1.7719999999999998
40.687779,-111.796627,34.647999999999996
40.687878999999995,-111.876927,15.672
40.687991,-111.871177,2.3930000000000002
40.688136,-111.94838100000001,8.824
40.688206,-111.896644,9.417
40.688362,-111.84565800000001,5.822
40.688383,-111.896689,4.412
40.688734000000004,-111.865627,13.073
40.688755,-111.845625,14.559000000000001
40.689367,-111.950502,5.345
40.689492,-111.950496,3.0639999999999996
40.689502000000005,-111.888466,28.980999999999998
40.689791,-111.96761299999999,4.412
40.689972,-111.86560700000001,15.355
40.69017,-111.877059,10.543000000000001
40.690431,-111.938758,40.331
40.690437,-111.95785900000001,68.365
40.690774,-111.865412,2.17
40.690774,-111.847078,16.567
40.691621999999995,-111.91219299999999,6.739
40.691747,-111.912152,9.893
40.691967,-111.958133,8.802
40.691975,-111.98654199999999,2.5780000000000003
40.692028,-111.967621,16.985
40.692233,-111.888089,10.164
40.692546,-112.005788,5.704
40.692588,-111.967471,46.561
40.692609999999995,-111.888475,80.249
40.69267,-111.865403,13.463
40.69271,-111.87703799999998,29.769000000000005
40.692875,-111.965492,20.922
40.692875,-111.963521,18.189
40.693007,-111.972995,8.15
40.693015,-111.968158,9.491999999999999
40.693118,-111.865576,6.944
40.693149,-111.960605,21.722
40.693228999999995,-111.939073,23.541
40.693234999999994,-111.960223,6.485
40.693284000000006,-111.959994,68.32799999999999
40.693301,-111.960605,92.74199999999998
40.693304,-111.85418899999999,11.168
40.693358,-111.96035800000001,46.32300000000001
40.693394,-111.96023000000001,225.59900000000007
40.693438,-111.960025,35.519
40.693515000000005,-111.96061100000001,284.159
40.693606,-111.916991,9.777999999999999
40.693661,-111.977154,8.12
40.693664,-111.960099,158.718
40.693684999999995,-111.916844,8.577
40.693778,-111.960509,6.885
40.693837,-111.938763,20.216
40.693909999999995,-111.95778899999999,34.867999999999995
40.694458000000004,-111.888475,56.59700000000001
40.694922999999996,-111.86540900000001,13.463
40.695318,-111.938774,8.887
40.695533000000005,-111.98654499999999,65.083
40.695603000000006,-111.87702900000001,9.892000000000001
40.695812,-111.939077,29.441000000000003
40.695890999999996,-111.986732,6.485
40.695937,-112.02498200000001,33.133
40.696121000000005,-111.967666,17.87
40.696323,-111.916843,4.288
40.696371,-112.075355,12.011
40.696372,-112.085577,41.428999999999995
40.696377000000005,-112.08993500000001,5.449
40.696405,-112.080022,12.011
40.696406,-112.082761,8.948
40.696452,-112.043027,8.948
40.696456,-111.97603400000001,16.998
40.696481,-112.023298,18.892
40.696494,-112.004686,3.228
40.696502,-111.943836,6.544
40.696503,-111.985301,3.8670000000000004
40.696508,-111.972751,15.832
40.696508,-111.937859,79.84
40.696542,-111.98994099999999,8.314
40.696573,-112.06831100000001,15.832
40.696578,-112.064573,21.56
40.696587,-112.05978300000001,7.916
40.696603,-112.05095700000001,1.2890000000000001
40.696611,-112.082856,2.311
40.696616,-112.03501599999998,2.818
40.696619,-112.09081499999999,36.326
40.696633,-112.053202,2.818
40.696634,-111.888472,37.405
40.696635,-112.01119399999999,11.265
40.696637,-112.025773,4.876
40.696659000000004,-112.00641200000001,29.815
40.696672,-111.99906200000001,1.3159999999999998
40.696672,-111.995989,49.982
